Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Social_1;Social_3;Healthcare_1;Helthcare_2;Shops_1;Price
2.0;39.01935825250465;22.770348782575425;7.0;0.30079523499962174;9.0;-1.0192154571250345;0.035145267;0.9875233235547178;-0.10299550113171463;2620.0;-0.8834797975493228;-0.42839572016024635;190173.8912220733
3.0;55.219479418822615;37.62612459354486;6.0;-0.8709059985248412;9.0;-0.5708317248115915;0.300322518;1.5579174340813267;0.9028199396076864;900.0;-0.21392330073285987;1.6282327971717099;227755.94039859684
2.0;40.8082580094288;25.29137346770253;5.0;0.6913623128411094;14.0;-0.5147837582724112;0.012338886;0.5882474461860917;-0.7735391282913153;2078.0;0.45563319608360314;-0.0856243006049203;187254.72036235547
1.0;35.7842708251727;20.65681440825016;5.0;-1.4567566152870726;5.0;-0.9071195240466737;0.319809354;0.017853335659482793;4.255538075405689;2857.0;2.4643026865329922;1.285461377616384;130500.69785286723
1.0;36.17039070970402;19.1693421312878;9.0;0.8866458517618532;12.0;-0.795023590968313;0.038692987;0.18897156881746546;-0.7735391282913153;1015.0;0.45563319608360314;0.2571471189504057;195426.3568997541
2.0;34.665783243969194;36.07944696055589;9.0;-1.066189537445585;12.0;1.7271349032948038;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;103182.85515361588
2.0;64.13635581955882;62.63313096195918;1.0;1.4724964685240847;17.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;197792.8781067581
1.0;31.89566263430136;20.929549737671326;5.0;-1.2614730763663289;5.0;-1.3555032563601168;0.038692987;0.18897156881746546;-0.7735391282913153;1015.0;0.45563319608360314;0.2571471189504057;150305.92502972484
3.0;63.99273643697765;52.52014274277592;6.0;-0.48033892068335354;5.0;-1.1873593567425755;0.225824954;0.930483912502057;1.2380917531874867;1548.0;1.1251896929000662;-0.7711671397155724;162453.15473291144
3.0;89.46292400126741;59.65684902231633;8.0;0.10551169607887793;8.0;-1.243407323281756;0.049863387;-0.3814225417091434;1.9086353803470872;75.0;1.1251896929000662;-1.1139385592708984;192269.64487934904
3.0;78.79218932438606;53.204668906922;9.0;-1.066189537445585;5.0;-1.5236471559776579;0.460556389;-0.26734371960382164;3.584994448246089;900.0;-0.21392330073285987;0.2571471189504057;367001.4384632893
3.0;76.90075590109018;52.97011213541418;8.0;-0.48033892068335354;4.0;-1.2994552898209364;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;165463.41249754364
2.0;53.04339776768019;31.464026154465905;8.0;-0.2850553817626097;17.0;0.6061755725111964;0.069753361;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;2.313775636282362;254553.5805756905
2.0;55.71117797079803;32.185656632911005;9.0;0.6913623128411094;12.0;1.2227032044421804;0.158249043;-0.21030430855116075;-0.438267314711515;900.0;-0.21392330073285987;-0.42839572016024635;232709.8652124224
3.0;80.87816599406477;81.53409132634162;10.0;-0.8709059985248412;3.0;1.6710869367556234;0.041116354;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;-0.0856243006049203;179822.6071578644
1.0;40.15284885597534;21.21108127859366;7.0;-1.2614730763663289;17.0;0.8864154052070982;0.195781053;-0.09622548644583899;0.9028199396076864;900.0;1.1251896929000662;-0.7711671397155724;221652.72434917407
3.0;94.41714800116232;56.74916901334571;11.0;-0.48033892068335354;18.0;1.2787511709813608;0.050755569;-0.039186075393178095;-0.7735391282913153;145.0;-0.8834797975493228;-1.1139385592708984;71057.27334600758
2.0;41.085074987195696;26.99175181476572;6.0;1.081929390682597;12.0;-0.7389756244291327;0.049637257;0.5312080351334307;-0.438267314711515;229.0;-0.21392330073285987;-0.42839572016024635;216505.67591236907
2.0;54.590471868818376;32.781260192155735;1.0;-0.6756224596040974;1.0;-0.45873579173323076;0.005767451;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;97097.4495622089
1.0;39.58225565347317;23.7149447636714;9.0;-1.066189537445585;22.0;0.5501276059720159;0.036122292;-0.039186075393178095;-0.438267314711515;1036.0;-0.21392330073285987;-1.1139385592708984;201895.8191116423
1.0;42.49039542293704;20.12217796821395;8.0;1.2772129296033408;17.0;1.3347991375205412;0.041116354;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;-0.0856243006049203;155642.20810429176
2.0;86.67084766623016;32.781260192155735;6.0;-0.48033892068335354;15.0;-0.45873579173323076;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;170354.87771797777
2.0;46.91970577815216;30.620938384266854;6.0;1.081929390682597;14.0;-0.7389756244291327;0.038692987;0.18897156881746546;-0.7735391282913153;1015.0;0.45563319608360314;0.2571471189504057;199260.27597802572
2.0;60.71495805103814;54.71491863617526;1.0;2.058347085286316;19.0;1.8952788029123449;0.178916796;-0.3814225417091434;0.2322763124480857;192.0;-0.21392330073285987;0.2571471189504057;293240.6192294194
3.0;67.90246628539025;32.781260192155735;1.0;-0.8709059985248412;3.0;-0.45873579173323076;0.005767451;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;106173.74260362556
2.0;44.85978874432604;32.57201397789549;6.0;-1.066189537445585;5.0;-1.1313113902033953;0.050900058;1.0445627346073787;-0.7735391282913153;30.0;0.45563319608360314;-0.42839572016024635;151353.30070655813
3.0;74.8514516430237;47.853147034687424;9.0;-0.08977184284186589;17.0;0.6622235390503767;0.0;0.8164050903967353;-0.438267314711515;810.0;-0.8834797975493228;0.2571471189504057;365098.39342111646
1.0;41.13247486371587;22.69429620439363;8.0;0.10551169607887793;8.0;-1.411551222899297;0.23861713;0.07489274671214367;0.9028199396076864;705.0;1.1251896929000662;0.5999185385057317;257673.5686008605
2.0;47.313184382200205;32.634503625157336;6.0;0.10551169607887793;14.0;-0.9631674905858542;0.135649789;1.2156809677653615;0.9028199396076864;350.0;1.1251896929000662;2.313775636282362;253044.07147414392
1.0;36.04705005829192;18.53454278908725;6.0;-1.4567566152870726;9.0;-0.5147837582724112;0.521867054;0.017853335659482793;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;132149.87869931542
2.0;66.94420345880073;67.66071012784126;1.0;-0.08977184284186589;7.0;-0.45873579173323076;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;212801.12297163927
3.0;81.6722323350903;78.65153869225557;1.0;1.081929390682597;17.0;1.6710869367556234;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;215422.98103783507
1.0;36.875910133784366;20.40018644868724;9.0;1.081929390682597;14.0;-0.7389756244291327;0.122190486;0.017853335659482793;-0.438267314711515;1308.0;-0.21392330073285987;-0.42839572016024635;184772.1741260349
1.0;39.33846253315801;18.949846043373874;10.0;-0.6756224596040974;22.0;0.9424633717462786;0.090799103;2.8127844772398665;-0.438267314711515;900.0;2.4643026865329922;3.6848613145036655;186304.50161341892
2.0;66.03302185096129;66.31429337601345;12.0;-1.066189537445585;16.0;1.8392308363731646;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;160398.80187592187
2.0;62.22456919797416;58.5039850086156;1.0;-0.08977184284186589;17.0;1.7271349032948038;0.017647053;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;192625.0493997445
2.0;40.76376574602686;25.805182883396323;6.0;0.10551169607887793;9.0;-0.5708317248115915;0.006076152;0.30305039092278724;-0.438267314711515;645.0;3.1338591833494553;0.5999185385057317;89917.92305127373
1.0;98.41264608389902;97.20109152822111;1.0;-0.2850553817626097;1.0;-0.45873579173323076;0.060753049;-0.552540774867126;-0.438267314711515;520.0;-0.8834797975493228;0.9426899580610578;434949.39279888937
2.0;41.97474698836309;26.32545613507084;7.0;-0.48033892068335354;9.0;-1.1313113902033953;0.178916796;-0.3814225417091434;0.2322763124480857;192.0;-0.21392330073285987;0.2571471189504057;184467.0061776073
2.0;52.08284950558328;32.781260192155735;1.0;-0.6756224596040974;17.0;-0.45873579173323076;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;151185.93120438317
2.0;47.751174409517965;29.61273219560468;5.0;-0.8709059985248412;4.0;-1.3555032563601168;0.035145267;0.9875233235547178;-0.10299550113171463;2620.0;-0.8834797975493228;-0.42839572016024635;174136.19750289485
2.0;48.16230536305481;30.703220228249968;6.0;-1.066189537445585;12.0;-0.8510715575074934;0.040242764;0.017853335659482793;2.579179007506688;2729.0;1.1251896929000662;-1.1139385592708984;244161.1196269863
3.0;79.0937659320333;32.781260192155735;1.0;0.6913623128411094;17.0;-0.45873579173323076;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;193484.67055672305
2.0;40.04090628120293;22.18759341431159;7.0;0.30079523499962174;9.0;-1.075263423664215;0.0;0.30305039092278724;-0.438267314711515;4702.0;2.4643026865329922;0.2571471189504057;269603.2162397621
1.0;44.2335364719145;45.512496449416616;1.0;1.4724964685240847;20.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;157795.06703440414
1.0;39.64919195003;23.7761691108976;7.0;0.4960787739203656;12.0;-0.5147837582724112;0.012338886;0.5882474461860917;-0.7735391282913153;2078.0;0.45563319608360314;-0.0856243006049203;150226.5316437466
2.0;54.09929660645833;36.73841225499316;9.0;-0.08977184284186589;16.0;-0.1784959590373289;0.037177818;1.5579174340813267;-0.7735391282913153;2300.0;-0.21392330073285987;0.9426899580610578;262616.8425370244
2.0;66.0965467611576;39.96422241868858;8.0;-0.6756224596040974;5.0;-1.691791055595199;0.307466659;0.30305039092278724;1.9086353803470872;325.0;0.45563319608360314;0.2571471189504057;170901.62258407095
3.0;77.81182278698707;48.79081564449893;5.0;-0.2850553817626097;5.0;-0.45873579173323076;0.037316452;0.417129213028109;-0.438267314711515;562.0;1.7947461897165293;1.9710042167270359;343812.4942815572
2.0;59.61668987703581;32.781260192155735;1.0;-0.48033892068335354;12.0;1.6150389702164432;7.81528e-05;-0.15326489749849986;-0.438267314711515;1046.0;1.1251896929000662;-0.42839572016024635;131361.63545326787
3.0;65.54012871611637;45.664119785645326;7.0;-0.2850553817626097;9.0;-0.7389756244291327;0.089039719;0.4741686240807699;0.5675481260278861;900.0;-0.8834797975493228;2.313775636282362;256363.2365882001
1.0;42.33935601986867;20.926149200072764;11.0;0.30079523499962174;15.0;0.3819837063544748;0.333891544;0.30305039092278724;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;200264.90952499112
2.0;45.91008595576263;28.620105121457648;8.0;-0.6756224596040974;5.0;-1.4675991894384774;0.130617806;0.8164050903967353;1.9086353803470872;900.0;-0.21392330073285987;1.6282327971717099;159348.59020246047
1.0;37.26223070900383;22.227077535809453;9.0;0.10551169607887793;22.0;-0.010352059419787778;0.0;-1.0088560632884132;-0.438267314711515;1786.0;-0.21392330073285987;0.2571471189504057;212265.86102587648
2.0;55.58079509301076;33.10419757233028;6.0;-1.4567566152870726;4.0;-0.45873579173323076;0.0006991189999999;-0.609580185919787;-0.438267314711515;4129.0;-0.8834797975493228;-0.42839572016024635;238992.10425597185
2.0;52.52454261149377;32.781260192155735;6.0;-0.2850553817626097;7.0;-0.45873579173323076;0.211401214;-0.8947772411830914;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;124265.93284961957
2.0;63.36778755302041;32.781260192155735;6.0;1.6677800074448286;17.0;-0.45873579173323076;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;159064.67093614725
1.0;47.93472701974501;18.150327550423103;7.0;-0.48033892068335354;12.0;1.7271349032948038;0.017647053;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;125183.73858340592
1.0;38.85688979182382;22.4088217619132;1.0;1.6677800074448286;17.0;-0.45873579173323076;0.011654127;-1.179974296446396;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;125387.98424417328
2.0;64.59832536139413;61.316161541640064;1.0;1.2772129296033408;17.0;1.6150389702164432;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;183591.206261444
1.0;37.055552936926816;32.781260192155735;1.0;-0.8709059985248412;2.0;-0.45873579173323076;0.075778755;-1.065895474341074;-0.10299550113171463;900.0;-0.8834797975493228;-0.7711671397155724;125991.11683969288
3.0;78.27243344201456;51.10134748133947;10.0;-0.08977184284186589;17.0;0.9985113382854589;0.050900058;1.0445627346073787;-0.7735391282913153;30.0;0.45563319608360314;-0.42839572016024635;269775.8129441688
2.0;49.79360723558686;30.167621213652524;9.0;-1.066189537445585;12.0;-0.9071195240466737;0.194489265;1.2727203788180224;-0.10299550113171463;125.0;1.1251896929000662;0.2571471189504057;198364.95200366425
2.0;66.6829615440989;41.21660638621642;8.0;-0.8709059985248412;6.0;-1.411551222899297;0.122190486;0.017853335659482793;-0.438267314711515;1308.0;-0.21392330073285987;-0.42839572016024635;286312.3892676643
1.0;51.91232445151775;26.371754930142654;11.0;1.6677800074448286;17.0;1.1666552379030002;0.158249043;-0.21030430855116075;-0.438267314711515;900.0;-0.21392330073285987;-0.42839572016024635;188574.4049033424
1.0;33.18462800526186;22.377444120923325;5.0;-0.48033892068335354;9.0;-1.075263423664215;0.000995363;0.9875233235547178;-0.7735391282913153;900.0;-0.21392330073285987;0.2571471189504057;152657.13100256716
1.0;32.913925865086306;20.035083290843765;6.0;-1.066189537445585;9.0;0.15779184019775336;0.211401214;-0.8947772411830914;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;129971.5766533174
1.0;39.513971432782405;23.26408223357905;8.0;0.30079523499962174;12.0;-0.010352059419787778;0.050900058;1.0445627346073787;-0.7735391282913153;30.0;0.45563319608360314;-0.42839572016024635;158638.92234413663
2.0;62.497536304018745;32.781260192155735;1.0;-0.2850553817626097;17.0;1.7271349032948038;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;169595.381432809
1.0;36.43062833308925;21.19545514754953;9.0;0.6913623128411094;12.0;-0.9631674905858542;0.069660344;0.3600898019754481;0.2322763124480857;900.0;-0.21392330073285987;-0.7711671397155724;204550.68886474572
3.0;64.10719397143231;47.84497266032838;7.0;-1.066189537445585;12.0;-0.7389756244291327;0.0;0.6452868572387526;-0.438267314711515;2672.0;-0.8834797975493228;-0.7711671397155724;86299.05583737306
1.0;43.099855864341286;32.781260192155735;1.0;1.8630635463655723;17.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;134672.26909741882
3.0;81.14356023870374;32.781260192155735;1.0;0.6913623128411094;17.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;196269.4500819457
3.0;76.77376456493455;46.486090641167;9.0;-0.2850553817626097;10.0;0.9985113382854589;0.319809354;0.017853335659482793;4.255538075405689;2857.0;2.4643026865329922;1.285461377616384;384840.1857709682
1.0;36.43828352278007;18.403963580352613;7.0;-0.48033892068335354;5.0;-1.5236471559776579;0.118537385;0.30305039092278724;-0.7735391282913153;1183.0;-0.21392330073285987;-0.42839572016024635;160891.0738198456
3.0;50.841082240696885;34.22556129782384;8.0;-0.2850553817626097;12.0;1.5589910036772627;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;143545.01850724948
3.0;76.43284706046755;49.8603155893296;10.0;0.6913623128411094;16.0;-0.34663985865487;0.041124634;1.2156809677653615;0.5675481260278861;900.0;-0.21392330073285987;1.9710042167270359;385730.55158080376
2.0;45.6113316157937;32.25842690304263;9.0;-1.066189537445585;9.0;-0.4026878251940504;0.300322518;1.5579174340813267;0.9028199396076864;900.0;-0.21392330073285987;1.6282327971717099;153826.9121213835
1.0;46.06244702990252;32.781260192155735;1.0;-0.2850553817626097;18.0;-0.45873579173323076;0.161531741;0.017853335659482793;-0.7735391282913153;30.0;0.45563319608360314;-0.0856243006049203;132634.9130654601
1.0;37.76588520226933;38.644141024112365;6.0;-0.08977184284186589;17.0;1.7271349032948038;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;114105.89636844255
1.0;40.75759182957332;40.10379680588462;1.0;0.30079523499962174;17.0;-0.45873579173323076;0.211401214;-0.8947772411830914;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;103357.14261820736
2.0;42.88576525445829;29.406639968387665;5.0;-0.8709059985248412;5.0;-1.1313113902033953;0.000995363;0.9875233235547178;-0.7735391282913153;900.0;-0.21392330073285987;0.2571471189504057;170901.84629246738
3.0;82.14805882917993;32.781260192155735;1.0;0.4960787739203656;1.0;-0.45873579173323076;0.161531741;0.017853335659482793;-0.7735391282913153;30.0;0.45563319608360314;-0.0856243006049203;241069.9425037721
1.0;36.5173580379364;14.831255062628143;9.0;-0.48033892068335354;16.0;1.1106072713638198;0.041116354;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;-0.0856243006049203;183347.99446163297
1.0;51.07104286549226;21.65580135324017;14.0;0.8866458517618532;22.0;1.5029430371380823;0.069660344;0.3600898019754481;0.2322763124480857;900.0;-0.21392330073285987;-0.7711671397155724;328299.7511747447
2.0;39.91674410296473;27.438287920496307;5.0;-1.066189537445585;5.0;-1.1873593567425755;0.08761909;-0.9518166522357523;0.5675481260278861;900.0;-0.21392330073285987;-0.42839572016024635;186210.69801984547
1.0;39.299625668952544;39.01018554703919;1.0;2.058347085286316;25.0;1.6710869367556234;7.81528e-05;-0.15326489749849986;-0.438267314711515;1046.0;1.1251896929000662;-0.42839572016024635;125253.07224889498
2.0;45.93884217381786;33.65728836142059;5.0;-0.8709059985248412;5.0;-1.243407323281756;0.0001696759999999;0.6452868572387526;-0.438267314711515;900.0;-0.21392330073285987;-1.1139385592708984;168255.9349477047
2.0;44.232090470748176;29.733351827954365;5.0;0.10551169607887793;9.0;-0.5708317248115915;0.521867054;0.017853335659482793;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;162229.26090110542
2.0;56.05357997403455;33.92977177956955;8.0;-0.08977184284186589;12.0;0.045695907119392594;0.300322518;1.5579174340813267;0.9028199396076864;900.0;-0.21392330073285987;1.6282327971717099;248648.72995966324
2.0;64.57154470482998;32.781260192155735;1.0;1.4724964685240847;17.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;163498.9086544998
1.0;42.06277176156735;39.82430885513811;1.0;0.30079523499962174;17.0;1.6710869367556234;7.81528e-05;-0.15326489749849986;-0.438267314711515;1046.0;1.1251896929000662;-0.42839572016024635;102227.31317059993
3.0;73.45628269572363;4.933256431854604;1.0;-1.066189537445585;1.0;1.8952788029123449;0.005767451;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;109087.02370010882
1.0;42.93642997098178;22.28967321060369;8.0;0.8866458517618532;12.0;-0.29059189211568964;0.127375905;1.0445627346073787;-0.10299550113171463;900.0;1.1251896929000662;1.6282327971717099;206958.9880562985
1.0;42.57161782801428;1.941520747628506;1.0;-0.48033892068335354;1.0;-0.45873579173323076;0.127375905;1.0445627346073787;-0.10299550113171463;900.0;1.1251896929000662;1.6282327971717099;130374.24159545716
2.0;79.32987771611056;32.781260192155735;6.0;1.6677800074448286;13.0;-0.45873579173323076;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;202549.0090849033
3.0;83.85411893624828;32.781260192155735;6.0;-0.2850553817626097;13.0;-0.45873579173323076;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;205133.88838324323
2.0;46.09979169369629;32.21231071425788;6.0;0.30079523499962174;12.0;-0.5708317248115915;0.002211665;0.8164050903967353;-0.10299550113171463;900.0;-0.21392330073285987;0.2571471189504057;240447.4520838288
3.0;135.1642311063573;32.781260192155735;6.0;-1.2614730763663289;13.0;-0.45873579173323076;0.014072961;-1.2940531185517177;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;166687.73582433807
2.0;53.217085564160605;33.62114391936649;7.0;1.2772129296033408;25.0;1.1666552379030002;0.161975568;0.3600898019754481;0.5675481260278861;4508.0;1.1251896929000662;0.9426899580610578;316852.1690808402
2.0;55.55054145786225;56.80225602566664;6.0;-0.2850553817626097;13.0;-0.45873579173323076;0.034656082;-1.4081319406570394;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;116068.87517136955
2.0;62.02375322412993;32.781260192155735;1.0;0.4960787739203656;17.0;1.7271349032948038;0.371148999;0.5312080351334307;-0.7735391282913153;750.0;0.45563319608360314;0.2571471189504057;183213.52897514933
3.0;78.1194995508333;32.781260192155735;1.0;-0.8709059985248412;16.0;1.6710869367556234;0.178916796;-0.3814225417091434;0.2322763124480857;192.0;-0.21392330073285987;0.2571471189504057;326786.67344659404
3.0;73.95053119968713;46.19240949337093;8.0;0.10551169607887793;9.0;-1.2994552898209364;0.341071945;0.13193215776480458;-0.438267314711515;2300.0;1.1251896929000662;2.313775636282362;364968.7566660101
2.0;50.91997772381154;27.075244007289985;5.0;-0.6756224596040974;9.0;-0.5147837582724112;0.100455735;1.0445627346073787;-0.438267314711515;900.0;-0.21392330073285987;0.5999185385057317;200409.66434084225
2.0;64.49692438367939;30.107719809157768;12.0;1.081929390682597;16.0;1.1666552379030002;0.428825818;0.017853335659482793;1.573363566767287;730.0;-0.8834797975493228;-0.7711671397155724;313163.35640896874
1.0;38.194375727854;22.675311577056853;8.0;1.081929390682597;14.0;0.6061755725111964;0.000995363;0.9875233235547178;-0.7735391282913153;900.0;-0.21392330073285987;0.2571471189504057;190510.69442402857
2.0;48.87786114039445;28.86534270621728;7.0;-0.2850553817626097;9.0;-1.1313113902033953;0.151346216;0.417129213028109;2.2439071939268875;830.0;1.7947461897165293;-1.1139385592708984;240956.17448251825
2.0;43.28277493388888;29.09239357525217;5.0;-0.8709059985248412;5.0;-1.1313113902033953;0.034331497;0.017853335659482793;-0.10299550113171463;900.0;-0.8834797975493228;-0.0856243006049203;167347.94507687842
3.0;75.40399917964218;52.76038636345568;7.0;-1.4567566152870726;5.0;-1.5236471559776579;0.225824954;0.930483912502057;1.2380917531874867;1548.0;1.1251896929000662;-0.7711671397155724;268190.48790733854
1.0;36.451567452740775;32.781260192155735;6.0;1.4724964685240847;25.0;-0.45873579173323076;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;111215.55726099791
1.0;37.59793091234166;18.417423629182;8.0;2.058347085286316;17.0;0.2698877732761141;0.100455735;1.0445627346073787;-0.438267314711515;900.0;-0.21392330073285987;0.5999185385057317;165223.4851861602
3.0;86.04347612110138;54.414263340002215;11.0;-0.6756224596040974;14.0;0.7182715055895571;0.333891544;0.30305039092278724;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;366311.7821830489
2.0;64.15478326017877;38.517064306842535;9.0;0.6913623128411094;17.0;-0.45873579173323076;0.072157581;-1.2940531185517177;-0.7735391282913153;900.0;-0.8834797975493228;-0.42839572016024635;209020.276189104
2.0;61.46428447408754;30.28951418749802;13.0;0.10551169607887793;15.0;1.3347991375205412;0.309479124;0.5882474461860917;0.2322763124480857;990.0;-0.8834797975493228;0.5999185385057317;72430.5884399969
2.0;44.05382069440685;27.87310948258036;5.0;-0.08977184284186589;9.0;-1.075263423664215;0.111627393;1.443838611976005;1.573363566767287;1970.0;0.45563319608360314;-0.42839572016024635;219007.0911886855
2.0;43.62402429323655;24.99682211780989;5.0;-0.2850553817626097;8.0;-1.1873593567425755;0.210473241;-0.7806984190777696;-0.438267314711515;1994.0;1.1251896929000662;-0.42839572016024635;206112.0810149097
1.0;36.80582613393983;17.986014081329404;7.0;0.30079523499962174;12.0;-0.6268796913507719;0.161975568;0.3600898019754481;0.5675481260278861;4508.0;1.1251896929000662;0.9426899580610578;183891.14730105453
1.0;40.5526862957835;19.48175987312532;8.0;-0.48033892068335354;17.0;-0.010352059419787778;0.019508796;0.7023262682914134;2.579179007506688;176.0;2.4643026865329922;0.2571471189504057;269153.9261743654
2.0;60.25825773545176;32.781260192155735;1.0;-0.6756224596040974;17.0;-0.45873579173323076;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;169079.88108863262
1.0;41.35893878579574;22.449836419593574;9.0;-0.2850553817626097;16.0;0.10174387365857297;0.521867054;0.017853335659482793;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;139069.61416089998
1.0;35.789860031321176;25.04234427408147;5.0;0.4960787739203656;9.0;-1.2994552898209364;0.21843974;-0.21030430855116075;0.9028199396076864;1450.0;1.7947461897165293;0.9426899580610578;164191.87276004357
2.0;44.33110992130957;32.781260192155735;1.0;-1.2614730763663289;3.0;1.8392308363731646;0.034656082;-1.4081319406570394;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;91305.84235044567
1.0;52.81534005194391;32.781260192155735;1.0;-0.6756224596040974;17.0;-0.45873579173323076;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;156526.50587498222
2.0;52.665130035628216;30.099007937375585;8.0;-0.8709059985248412;4.0;-0.45873579173323076;0.015016892;-0.43846195276180433;-0.438267314711515;2890.0;-0.8834797975493228;1.285461377616384;90314.5323433432
2.0;43.63002239085447;25.185818628486253;7.0;0.10551169607887793;9.0;-0.8510715575074934;0.0;0.30305039092278724;-0.438267314711515;4702.0;2.4643026865329922;0.2571471189504057;89882.13490808172
2.0;45.592912912750855;27.27845940340863;6.0;-1.066189537445585;9.0;-0.23454392557650927;0.002211665;0.8164050903967353;-0.10299550113171463;900.0;-0.21392330073285987;0.2571471189504057;201121.0705363901
3.0;81.12867418837092;48.85596587632836;10.0;1.4724964685240847;16.0;-0.5147837582724112;0.151346216;0.417129213028109;2.2439071939268875;830.0;1.7947461897165293;-1.1139385592708984;499407.4943548215
2.0;57.58793053715153;32.781260192155735;1.0;-0.48033892068335354;17.0;1.6710869367556234;0.069753361;1.6149568451339877;0.2322763124480857;900.0;-0.21392330073285987;2.313775636282362;237941.3732660113
2.0;60.24167705594182;32.781260192155735;6.0;-1.2614730763663289;19.0;-0.45873579173323076;0.049637257;0.5312080351334307;-0.438267314711515;229.0;-0.21392330073285987;-0.42839572016024635;305614.7823140898
3.0;63.217027642535626;46.58818102968047;9.0;0.4960787739203656;14.0;-0.6268796913507719;0.012338886;0.5882474461860917;-0.7735391282913153;2078.0;0.45563319608360314;-0.0856243006049203;238766.8247632998
3.0;67.41426349420189;40.55142112352244;8.0;-0.6756224596040974;16.0;-0.5147837582724112;6.99893e-05;1.2156809677653615;-0.7735391282913153;240.0;-0.21392330073285987;-0.42839572016024635;336055.57723587635
1.0;37.88518789178515;40.31332221114066;10.0;0.6913623128411094;17.0;-0.45873579173323076;0.007122317;-1.3510925296043785;-0.438267314711515;900.0;-0.8834797975493228;-1.1139385592708984;142654.16970942472
1.0;39.18238746637304;5.9546102734534525;1.0;-0.8709059985248412;17.0;-0.45873579173323076;0.243204519;-1.1229348853937349;-0.438267314711515;540.0;-0.8834797975493228;-0.42839572016024635;127997.03108518932
2.0;57.69961907981183;32.781260192155735;10.0;-1.2614730763663289;1.0;-0.45873579173323076;0.034656082;-1.4081319406570394;-0.438267314711515;900.0;-0.8834797975493228;-0.42839572016024635;114168.53270326483
